year,state_name,county_name,Value
2020,MINNESOTA,LAC QUI PARLE,4.633216402195698
2019,MINNESOTA,LAC QUI PARLE,4.572253028482597
2018,MINNESOTA,LAC QUI PARLE,5.032018471902235
2017,MINNESOTA,LAC QUI PARLE,4.800865679906726
2016,MINNESOTA,LAC QUI PARLE,4.988836082188788
2015,MINNESOTA,LAC QUI PARLE,4.450326281056394
2014,MINNESOTA,LAC QUI PARLE,4.249655175917436
2013,MINNESOTA,LAC QUI PARLE,4.3106185496305365
2021,MINNESOTA,OTTER TAIL,3.5790580650733212
2020,MINNESOTA,OTTER TAIL,4.506209373626737
2019,MINNESOTA,OTTER TAIL,4.5443114821974255
2018,MINNESOTA,OTTER TAIL,4.826267085620518
2017,MINNESOTA,OTTER TAIL,4.52653049819777
2016,MINNESOTA,OTTER TAIL,4.719581181622591
2015,MINNESOTA,OTTER TAIL,4.384282626200534
2014,MINNESOTA,OTTER TAIL,3.2590003530795397
2013,MINNESOTA,OTTER TAIL,3.5612770810736665
2021,MINNESOTA,POPE,3.6476418605005603
2020,MINNESOTA,POPE,4.562092466197079
2019,MINNESOTA,POPE,4.582413590768113
2018,MINNESOTA,POPE,4.996456503902926
2017,MINNESOTA,POPE,4.737362165622246
2016,MINNESOTA,POPE,4.9380332707612045
2015,MINNESOTA,POPE,4.518910076483633
2014,MINNESOTA,POPE,4.00834182163641
2013,MINNESOTA,POPE,3.8330721222112434
2021,MINNESOTA,STEVENS,4.437625578199498
2020,MINNESOTA,STEVENS,4.793245258192588
2019,MINNESOTA,STEVENS,4.506209373626737
2018,MINNESOTA,STEVENS,5.098062126758094
2017,MINNESOTA,STEVENS,4.8415079290487935
2016,MINNESOTA,STEVENS,5.21236845247016
2015,MINNESOTA,STEVENS,4.569712887911217
2014,MINNESOTA,STEVENS,4.173450958776059
2013,MINNESOTA,STEVENS,4.031203086778822
2020,MINNESOTA,SWIFT,4.907551583904653
2019,MINNESOTA,SWIFT,4.452866421627773
2018,MINNESOTA,SWIFT,5.120923391900508
2017,MINNESOTA,SWIFT,4.833887507334657
2016,MINNESOTA,SWIFT,5.077741002187062
2015,MINNESOTA,SWIFT,4.617975558767423
2014,MINNESOTA,SWIFT,4.00834182163641
2013,MINNESOTA,SWIFT,4.1480495530622665
2021,MINNESOTA,TRAVERSE,4.584953731339493
2020,MINNESOTA,TRAVERSE,4.470647405627427
2019,MINNESOTA,TRAVERSE,3.756867905069867
2018,MINNESOTA,TRAVERSE,5.014237487902581
2017,MINNESOTA,TRAVERSE,4.704340338194315
2016,MINNESOTA,TRAVERSE,4.945653692475341
2015,MINNESOTA,TRAVERSE,4.468107265056048
2014,MINNESOTA,TRAVERSE,3.7162256559277993
2013,MINNESOTA,TRAVERSE,3.7035249530709033
2021,MINNESOTA,WILKIN,3.8483129656395185
2020,MINNESOTA,WILKIN,3.944838307351929
2017,MINNESOTA,WILKIN,4.630676261624319
2016,MINNESOTA,WILKIN,4.671318510766386
2015,MINNESOTA,WILKIN,4.277596722202607
2014,MINNESOTA,WILKIN,3.4596714582184975
2013,MINNESOTA,WILKIN,3.401248225076776
2020,MINNESOTA,YELLOW MEDICINE,4.521450217055012
2019,MINNESOTA,YELLOW MEDICINE,4.394443188486051
2018,MINNESOTA,YELLOW MEDICINE,4.762763571336038
2017,MINNESOTA,YELLOW MEDICINE,4.877069897048103
2016,MINNESOTA,YELLOW MEDICINE,5.08028114275844
2015,MINNESOTA,YELLOW MEDICINE,4.757683290193279
2014,MINNESOTA,YELLOW MEDICINE,3.901655917638482
2013,MINNESOTA,YELLOW MEDICINE,4.361421361058121
2019,MINNESOTA,OTHER (COMBINED) COUNTIES,4.417304453628464
2018,MINNESOTA,OTHER (COMBINED) COUNTIES,4.663698089052248
2021,MINNESOTA,BENTON,3.35552569479195
2020,MINNESOTA,BENTON,4.729741743908107
2019,MINNESOTA,BENTON,3.904196058209861
2018,MINNESOTA,BENTON,4.648457245623973
2017,MINNESOTA,BENTON,3.90927633935262
2016,MINNESOTA,BENTON,4.30045798734502
2015,MINNESOTA,BENTON,4.249655175917436
2014,MINNESOTA,BENTON,2.293746935955436
2013,MINNESOTA,BENTON,2.4055131210961216
2021,MINNESOTA,CARVER,4.744982587336383
2020,MINNESOTA,CARVER,5.082821283329819
2019,MINNESOTA,CARVER,4.521450217055012
2018,MINNESOTA,CARVER,4.539231201054666
2017,MINNESOTA,CARVER,5.219988874184297
2016,MINNESOTA,CARVER,4.915172005618791
2015,MINNESOTA,CARVER,5.085361423901198
2014,MINNESOTA,CARVER,3.134533465081958
2013,MINNESOTA,CARVER,3.901655917638482
2020,MINNESOTA,KANDIYOHI,4.8821501781908605
2018,MINNESOTA,KANDIYOHI,4.988836082188788
2017,MINNESOTA,KANDIYOHI,5.110762829614991
2016,MINNESOTA,KANDIYOHI,4.988836082188788
2015,MINNESOTA,KANDIYOHI,4.711960759908454
2014,MINNESOTA,KANDIYOHI,3.8178312787829682
2013,MINNESOTA,KANDIYOHI,4.287757284488124
2021,MINNESOTA,MCLEOD,4.9380332707612045
2020,MINNESOTA,MCLEOD,4.6916396353374195
2019,MINNESOTA,MCLEOD,4.762763571336038
2018,MINNESOTA,MCLEOD,4.653537526766731
2017,MINNESOTA,MCLEOD,5.237769858183952
2016,MINNESOTA,MCLEOD,4.757683290193279
2015,MINNESOTA,MCLEOD,4.877069897048103
2014,MINNESOTA,MCLEOD,3.266620774793677
2013,MINNESOTA,MCLEOD,4.094706601063303
2021,MINNESOTA,MEEKER,3.9600791507802042
2020,MINNESOTA,MEEKER,4.757683290193279
2019,MINNESOTA,MEEKER,4.181071380490196
2017,MINNESOTA,MEEKER,4.742442446765004
2016,MINNESOTA,MEEKER,4.656077667338111
2015,MINNESOTA,MEEKER,4.717041041051211
2014,MINNESOTA,MEEKER,3.693364390785386
2013,MINNESOTA,MEEKER,3.921977042209516
2021,MINNESOTA,MORRISON,2.8220961748023137
2020,MINNESOTA,MORRISON,4.5011290924839775
2019,MINNESOTA,MORRISON,3.5688975027878045
2018,MINNESOTA,MORRISON,4.564632606768458
2017,MINNESOTA,MORRISON,4.249655175917436
2016,MINNESOTA,MORRISON,4.140429131348129
2015,MINNESOTA,MORRISON,4.3639615016295
2014,MINNESOTA,MORRISON,2.9795848902278252
2013,MINNESOTA,MORRISON,2.2200828593854385
2021,MINNESOTA,RENVILLE,4.5011290924839775
2020,MINNESOTA,RENVILLE,5.039638893616373
2019,MINNESOTA,RENVILLE,4.778004414764313
2018,MINNESOTA,RENVILLE,4.564632606768458
2017,MINNESOTA,RENVILLE,5.260631123326365
2016,MINNESOTA,RENVILLE,5.04979945590189
2015,MINNESOTA,RENVILLE,4.846588210191553
2014,MINNESOTA,RENVILLE,3.8330721222112434
2013,MINNESOTA,RENVILLE,4.404603750771568
2021,MINNESOTA,SCOTT,5.105682548472233
2020,MINNESOTA,SCOTT,5.04979945590189
2017,MINNESOTA,SCOTT,5.082821283329819
2016,MINNESOTA,SCOTT,4.958354395332238
2015,MINNESOTA,SCOTT,4.864369194191207
2014,MINNESOTA,SCOTT,3.5028538479319447
2013,MINNESOTA,SCOTT,4.150589693633646
2021,MINNESOTA,SHERBURNE,4.275056581631228
2020,MINNESOTA,SHERBURNE,4.569712887911217
2019,MINNESOTA,SHERBURNE,4.445245999913635
2017,MINNESOTA,SHERBURNE,3.8203714193543474
2016,MINNESOTA,SHERBURNE,4.2293340513464015
2015,MINNESOTA,SHERBURNE,2.992285593084721
2014,MINNESOTA,SHERBURNE,3.271701055936436
2013,MINNESOTA,SHERBURNE,3.3606059759347087
2021,MINNESOTA,SIBLEY,5.17934662504223
2020,MINNESOTA,SIBLEY,5.039638893616373
2019,MINNESOTA,SIBLEY,4.7551431496219
2018,MINNESOTA,SIBLEY,4.52653049819777
2017,MINNESOTA,SIBLEY,5.237769858183952
2016,MINNESOTA,SIBLEY,5.11584311075775
2015,MINNESOTA,SIBLEY,4.722121322193971
2014,MINNESOTA,SIBLEY,3.4469707553616016
2013,MINNESOTA,SIBLEY,4.087086179349165
2021,MINNESOTA,STEARNS,3.7848094513550383
2020,MINNESOTA,STEARNS,4.732281884479487
2019,MINNESOTA,STEARNS,4.2979178467736405
2018,MINNESOTA,STEARNS,4.663698089052248
2017,MINNESOTA,STEARNS,4.513829795340874
2016,MINNESOTA,STEARNS,4.72466146276535
2015,MINNESOTA,STEARNS,4.3665016422008796
2014,MINNESOTA,STEARNS,3.401248225076776
2013,MINNESOTA,STEARNS,3.391087662791259
2021,MINNESOTA,TODD,3.3301242890781575
2020,MINNESOTA,TODD,4.097246741634683
2019,MINNESOTA,TODD,3.8584735279250357
2018,MINNESOTA,TODD,3.761948186212625
2017,MINNESOTA,TODD,3.9295974639236535
2016,MINNESOTA,TODD,4.254735457060193
2015,MINNESOTA,TODD,4.0794657576350275
2014,MINNESOTA,TODD,2.550301133664737
2013,MINNESOTA,TODD,2.400432839953363
2021,MINNESOTA,WADENA,3.5739777839305624
2020,MINNESOTA,WADENA,4.173450958776059
2019,MINNESOTA,WADENA,4.374122063915017
2018,MINNESOTA,WADENA,4.117567866205716
2017,MINNESOTA,WADENA,4.1683706776333
2016,MINNESOTA,WADENA,3.767028467355384
2015,MINNESOTA,WADENA,3.4596714582184975
2014,MINNESOTA,WADENA,3.2005771199378175
2013,MINNESOTA,WADENA,2.8220961748023137
2021,MINNESOTA,WRIGHT,3.678123547357111
2020,MINNESOTA,WRIGHT,5.133624094757404
2017,MINNESOTA,WRIGHT,4.638296683338456
2016,MINNESOTA,WRIGHT,4.650997386195352
2015,MINNESOTA,WRIGHT,4.661157948480869
2014,MINNESOTA,WRIGHT,3.2869418993647113
2013,MINNESOTA,WRIGHT,3.2945623210788484
2019,MINNESOTA,OTHER (COMBINED) COUNTIES,3.759408045641246
2018,MINNESOTA,OTHER (COMBINED) COUNTIES,4.490968530198462
2017,MINNESOTA,OTHER (COMBINED) COUNTIES,3.657802422786077
2016,MINNESOTA,OTHER (COMBINED) COUNTIES,3.782269310783659
2015,MINNESOTA,OTHER (COMBINED) COUNTIES,3.9981812593508925
2014,MINNESOTA,OTHER (COMBINED) COUNTIES,2.608724366806459
2013,MINNESOTA,OTHER (COMBINED) COUNTIES,2.0600540033885473
2021,MINNESOTA,AITKIN,2.413133542810259
2020,MINNESOTA,AITKIN,3.41902920907643
2018,MINNESOTA,AITKIN,2.296287076526815
2016,MINNESOTA,AITKIN,2.883059548515415
2014,MINNESOTA,AITKIN,2.0727547062454437
2013,MINNESOTA,AITKIN,1.8847843039633814
2021,MINNESOTA,ANOKA,2.850037721087485
2020,MINNESOTA,ANOKA,3.8711742307819317
2018,MINNESOTA,ANOKA,3.6755834067857314
2017,MINNESOTA,ANOKA,3.894035495924345
2016,MINNESOTA,ANOKA,4.23441433248916
2015,MINNESOTA,ANOKA,3.35552569479195
2014,MINNESOTA,ANOKA,2.7687532228033502
2013,MINNESOTA,ANOKA,2.664607459376802
2018,MINNESOTA,CARLTON,3.774648889069521
2017,MINNESOTA,CARLTON,3.3453651325064326
2016,MINNESOTA,CARLTON,3.2183581039374722
2013,MINNESOTA,CARLTON,3.9651594319229626
2021,MINNESOTA,CHISAGO,3.7060650936422825
2020,MINNESOTA,CHISAGO,4.351260798772604
2019,MINNESOTA,CHISAGO,3.87625451192469
2018,MINNESOTA,CHISAGO,4.036283367921581
2017,MINNESOTA,CHISAGO,3.652722141643319
2016,MINNESOTA,CHISAGO,3.673043266214352
2015,MINNESOTA,CHISAGO,4.39698332905743
2014,MINNESOTA,CHISAGO,2.8881398296581735
2013,MINNESOTA,CHISAGO,3.1827961359381627
2021,MINNESOTA,CROW WING,2.430914526809914
2020,MINNESOTA,CROW WING,3.693364390785386
2017,MINNESOTA,CROW WING,3.7492474833557288
2016,MINNESOTA,CROW WING,3.28948203993609
2015,MINNESOTA,CROW WING,2.9186215165147242
2021,MINNESOTA,HENNEPIN,3.9829404159226174
2020,MINNESOTA,HENNEPIN,4.996456503902926
2019,MINNESOTA,HENNEPIN,3.5663573622164253
2018,MINNESOTA,HENNEPIN,4.778004414764313
2017,MINNESOTA,HENNEPIN,4.343640377058467
2016,MINNESOTA,HENNEPIN,4.739902306193625
2015,MINNESOTA,HENNEPIN,5.042179034187752
2014,MINNESOTA,HENNEPIN,3.515554550788841
2013,MINNESOTA,HENNEPIN,3.9295974639236535
2021,MINNESOTA,ISANTI,3.0862707942257526
2020,MINNESOTA,ISANTI,3.9143566204953784
2019,MINNESOTA,ISANTI,3.68066368792849
2018,MINNESOTA,ISANTI,4.061684773635373
2017,MINNESOTA,ISANTI,4.003261540493651
2015,MINNESOTA,ISANTI,4.00580168106503
2014,MINNESOTA,ISANTI,2.494418041094394
2013,MINNESOTA,ISANTI,2.8474975805161056
2021,MINNESOTA,KANABEC,2.8093954719454173
2016,MINNESOTA,KANABEC,4.20139250506123
2014,MINNESOTA,KANABEC,3.0024461553702384
2021,MINNESOTA,MILLE LACS,2.776373644517488
2020,MINNESOTA,MILLE LACS,3.87625451192469
2019,MINNESOTA,MILLE LACS,3.751787623927108
2017,MINNESOTA,MILLE LACS,3.894035495924345
2016,MINNESOTA,MILLE LACS,4.404603750771568
2015,MINNESOTA,MILLE LACS,4.353800939343984
2014,MINNESOTA,MILLE LACS,2.8881398296581735
2013,MINNESOTA,MILLE LACS,2.6849285839478356
2021,MINNESOTA,PINE,3.472372161075394
2020,MINNESOTA,PINE,4.145509412490887
2019,MINNESOTA,PINE,3.4952334262178066
2018,MINNESOTA,PINE,4.097246741634683
2015,MINNESOTA,PINE,4.021042524493306
2014,MINNESOTA,PINE,2.471556775951981
2013,MINNESOTA,PINE,3.1878764170809215
2021,MINNESOTA,WASHINGTON,3.901655917638482
2020,MINNESOTA,WASHINGTON,4.971055098189134
2019,MINNESOTA,WASHINGTON,5.062500158758787
2018,MINNESOTA,WASHINGTON,5.255550842183607
2017,MINNESOTA,WASHINGTON,4.483348108484324
2016,MINNESOTA,WASHINGTON,4.805945961049484
2015,MINNESOTA,WASHINGTON,4.892310740476378
2014,MINNESOTA,WASHINGTON,3.9549988696374454
2013,MINNESOTA,WASHINGTON,3.276781337079194
2018,MINNESOTA,OTHER (COMBINED) COUNTIES,4.681479073051903
2021,MINNESOTA,COTTONWOOD,4.95327411418948
2020,MINNESOTA,COTTONWOOD,5.184426906184989
2019,MINNESOTA,COTTONWOOD,3.9397580262091703
2018,MINNESOTA,COTTONWOOD,4.412224172485705
2017,MINNESOTA,COTTONWOOD,5.270791685611882
2016,MINNESOTA,COTTONWOOD,5.0879015644725785
2015,MINNESOTA,COTTONWOOD,5.067580439901544
2014,MINNESOTA,COTTONWOOD,4.46302698391329
2013,MINNESOTA,COTTONWOOD,4.330939674201571
2021,MINNESOTA,JACKSON,4.849128350762932
2020,MINNESOTA,JACKSON,4.981215660474651
2019,MINNESOTA,JACKSON,3.9651594319229626
2018,MINNESOTA,JACKSON,4.2420347542032975
2017,MINNESOTA,JACKSON,5.219988874184297
2016,MINNESOTA,JACKSON,4.930412849047066
2015,MINNESOTA,JACKSON,5.103142407900854
2014,MINNESOTA,JACKSON,4.259815738202952
2013,MINNESOTA,JACKSON,4.450326281056394
2021,MINNESOTA,LINCOLN,4.1201080067770945
2020,MINNESOTA,LINCOLN,4.62559598048156
2019,MINNESOTA,LINCOLN,3.7086052342136613
2017,MINNESOTA,LINCOLN,4.437625578199498
2016,MINNESOTA,LINCOLN,5.171726203328093
2015,MINNESOTA,LINCOLN,4.590034012482251
2014,MINNESOTA,LINCOLN,3.9143566204953784
2013,MINNESOTA,LINCOLN,4.00834182163641
2021,MINNESOTA,LYON,4.163290396490542
2020,MINNESOTA,LYON,5.21236845247016
2019,MINNESOTA,LYON,4.348720658201224
2018,MINNESOTA,LYON,4.569712887911217
2017,MINNESOTA,LYON,4.648457245623973
2016,MINNESOTA,LYON,5.169186062756713
2015,MINNESOTA,LYON,4.910091724476033
2014,MINNESOTA,LYON,3.8711742307819317
2013,MINNESOTA,LYON,3.8127509976402094
2021,MINNESOTA,MURRAY,5.024398050188098
2020,MINNESOTA,MURRAY,4.9380332707612045
2019,MINNESOTA,MURRAY,3.8000502947833135
2018,MINNESOTA,MURRAY,4.30045798734502
2017,MINNESOTA,MURRAY,5.006617066188443
2016,MINNESOTA,MURRAY,5.090441705043958
2015,MINNESOTA,MURRAY,5.067580439901544
2014,MINNESOTA,MURRAY,4.031203086778822
2013,MINNESOTA,MURRAY,4.475727686770186
2021,MINNESOTA,NOBLES,5.164105781613955
2020,MINNESOTA,NOBLES,4.699260057051557
2019,MINNESOTA,NOBLES,3.7975101542119343
2018,MINNESOTA,NOBLES,4.285217143916745
2017,MINNESOTA,NOBLES,4.912631865047412
2016,MINNESOTA,NOBLES,4.7602234307646585
2015,MINNESOTA,NOBLES,4.915172005618791
2014,MINNESOTA,NOBLES,3.9931009782081337
2013,MINNESOTA,NOBLES,4.287757284488124
2021,MINNESOTA,PIPESTONE,4.661157948480869
2020,MINNESOTA,PIPESTONE,4.805945961049484
2019,MINNESOTA,PIPESTONE,3.401248225076776
2017,MINNESOTA,PIPESTONE,4.72466146276535
2016,MINNESOTA,PIPESTONE,5.067580439901544
2015,MINNESOTA,PIPESTONE,4.874529756476724
2014,MINNESOTA,PIPESTONE,3.7035249530709033
2013,MINNESOTA,PIPESTONE,4.191231942775714
2021,MINNESOTA,REDWOOD,4.394443188486051
2020,MINNESOTA,REDWOOD,5.123463532471887
2019,MINNESOTA,REDWOOD,4.602734715339147
2018,MINNESOTA,REDWOOD,4.23441433248916
2017,MINNESOTA,REDWOOD,5.103142407900854
2016,MINNESOTA,REDWOOD,5.151405078757059
2015,MINNESOTA,REDWOOD,5.0193177690453386
2014,MINNESOTA,REDWOOD,4.211553067346747
2013,MINNESOTA,REDWOOD,4.2293340513464015
2021,MINNESOTA,ROCK,5.280952247897399
2020,MINNESOTA,ROCK,4.960894535903617
2019,MINNESOTA,ROCK,3.794970013640555
2018,MINNESOTA,ROCK,4.607814996481905
2017,MINNESOTA,ROCK,5.235229717612572
2016,MINNESOTA,ROCK,5.110762829614991
2015,MINNESOTA,ROCK,5.04979945590189
2014,MINNESOTA,ROCK,3.9372178856377915
2013,MINNESOTA,ROCK,4.574793169053976
2019,MINNESOTA,OTHER (COMBINED) COUNTIES,4.653537526766731
2021,MINNESOTA,BLUE EARTH,5.118383251329129
2020,MINNESOTA,BLUE EARTH,5.032018471902235
2019,MINNESOTA,BLUE EARTH,4.742442446765004
2018,MINNESOTA,BLUE EARTH,4.39698332905743
2017,MINNESOTA,BLUE EARTH,5.321594497039467
2016,MINNESOTA,BLUE EARTH,4.844048069620173
2015,MINNESOTA,BLUE EARTH,5.11584311075775
2014,MINNESOTA,BLUE EARTH,4.018502383921926
2013,MINNESOTA,BLUE EARTH,4.704340338194315
2021,MINNESOTA,BROWN,4.783084695907072
2020,MINNESOTA,BROWN,5.174266343899471
2019,MINNESOTA,BROWN,4.5011290924839775
2018,MINNESOTA,BROWN,4.048984070778477
2017,MINNESOTA,BROWN,5.001536785045685
2016,MINNESOTA,BROWN,4.856748772477069
2015,MINNESOTA,BROWN,4.800865679906726
2014,MINNESOTA,BROWN,4.272516441059848
2013,MINNESOTA,BROWN,4.3385600959157085
2021,MINNESOTA,FARIBAULT,4.8973910216191365
2020,MINNESOTA,FARIBAULT,5.458762087893945
2019,MINNESOTA,FARIBAULT,4.7068804787656955
2018,MINNESOTA,FARIBAULT,4.107407303920199
2017,MINNESOTA,FARIBAULT,5.468922650179461
2016,MINNESOTA,FARIBAULT,5.296193091325674
2015,MINNESOTA,FARIBAULT,5.268251545040503
2014,MINNESOTA,FARIBAULT,4.1759910993474385
2013,MINNESOTA,FARIBAULT,4.470647405627427
2021,MINNESOTA,FREEBORN,5.286032529040157
2020,MINNESOTA,FREEBORN,5.131083954186025
2019,MINNESOTA,FREEBORN,4.714500900479832
2018,MINNESOTA,FREEBORN,4.435085437628119
2017,MINNESOTA,FREEBORN,5.37239730846705
2016,MINNESOTA,FREEBORN,4.920252286761549
2015,MINNESOTA,FREEBORN,5.126003673043266
2014,MINNESOTA,FREEBORN,4.249655175917436
2013,MINNESOTA,FREEBORN,4.00834182163641
2021,MINNESOTA,LE SUEUR,5.202207890184643
2020,MINNESOTA,LE SUEUR,5.054879737044648
2018,MINNESOTA,LE SUEUR,4.676398791909144
2017,MINNESOTA,LE SUEUR,5.367317027324293
2016,MINNESOTA,LE SUEUR,4.98375580104603
2015,MINNESOTA,LE SUEUR,5.110762829614991
2014,MINNESOTA,LE SUEUR,3.761948186212625
2013,MINNESOTA,LE SUEUR,4.170910818204679
2021,MINNESOTA,MARTIN,4.960894535903617
2020,MINNESOTA,MARTIN,5.169186062756713
2019,MINNESOTA,MARTIN,4.356341079915363
2018,MINNESOTA,MARTIN,4.082005898206407
2017,MINNESOTA,MARTIN,5.435900822751531
2016,MINNESOTA,MARTIN,5.273331826183261
2015,MINNESOTA,MARTIN,5.166645922185334
2014,MINNESOTA,MARTIN,4.277596722202607
2013,MINNESOTA,MARTIN,4.770383993050176
2021,MINNESOTA,NICOLLET,5.321594497039467
2020,MINNESOTA,NICOLLET,5.230149436469815
2019,MINNESOTA,NICOLLET,4.981215660474651
2018,MINNESOTA,NICOLLET,4.72466146276535
2017,MINNESOTA,NICOLLET,5.227609295898436
2016,MINNESOTA,NICOLLET,5.319054356468087
2015,MINNESOTA,NICOLLET,5.253010701612228
2014,MINNESOTA,NICOLLET,3.919436901638137
2013,MINNESOTA,NICOLLET,4.419844594199843
2021,MINNESOTA,RICE,5.009157206759822
2020,MINNESOTA,RICE,4.958354395332238
2018,MINNESOTA,RICE,4.574793169053976
2017,MINNESOTA,RICE,5.313974075325328
2016,MINNESOTA,RICE,4.783084695907072
2015,MINNESOTA,RICE,5.108222689043612
2014,MINNESOTA,RICE,3.990560837636755
2013,MINNESOTA,RICE,4.280136862773986
2021,MINNESOTA,STEELE,5.237769858183952
2020,MINNESOTA,STEELE,5.131083954186025
2019,MINNESOTA,STEELE,4.399523469628809
2018,MINNESOTA,STEELE,4.8821501781908605
2017,MINNESOTA,STEELE,5.4562219473225655
2016,MINNESOTA,STEELE,5.11584311075775
2015,MINNESOTA,STEELE,5.11584311075775
2014,MINNESOTA,STEELE,4.280136862773986
2013,MINNESOTA,STEELE,3.9981812593508925
2021,MINNESOTA,WASECA,5.4282804010373935
2020,MINNESOTA,WASECA,5.192047327899126
2019,MINNESOTA,WASECA,4.643376964481215
2018,MINNESOTA,WASECA,5.011697347331202
2017,MINNESOTA,WASECA,5.461302228465324
2016,MINNESOTA,WASECA,5.1971276090418845
2015,MINNESOTA,WASECA,5.0599600181874065
2014,MINNESOTA,WASECA,4.069305195349511
2013,MINNESOTA,WASECA,4.358881220486742
2021,MINNESOTA,WATONWAN,5.336835340467742
2020,MINNESOTA,WATONWAN,5.286032529040157
2019,MINNESOTA,WATONWAN,4.348720658201224
2018,MINNESOTA,WATONWAN,3.8152911382115886
2017,MINNESOTA,WATONWAN,5.560367710749113
2016,MINNESOTA,WATONWAN,4.7602234307646585
2015,MINNESOTA,WATONWAN,5.235229717612572
2014,MINNESOTA,WATONWAN,4.732281884479487
2013,MINNESOTA,WATONWAN,4.823726945049139
2021,MINNESOTA,DAKOTA,4.826267085620518
2020,MINNESOTA,DAKOTA,4.729741743908107
2019,MINNESOTA,DAKOTA,4.818646663906381
2018,MINNESOTA,DAKOTA,4.958354395332238
2017,MINNESOTA,DAKOTA,5.1285438136146455
2016,MINNESOTA,DAKOTA,4.976135379331892
2015,MINNESOTA,DAKOTA,5.067580439901544
2014,MINNESOTA,DAKOTA,4.280136862773986
2013,MINNESOTA,DAKOTA,4.013422102779168
2020,MINNESOTA,DODGE,5.316514215896708
2019,MINNESOTA,DODGE,4.648457245623973
2018,MINNESOTA,DODGE,5.085361423901198
2017,MINNESOTA,DODGE,5.481623353036357
2016,MINNESOTA,DODGE,5.156485359899817
2015,MINNESOTA,DODGE,5.181886765613609
2014,MINNESOTA,DODGE,4.7068804787656955
2013,MINNESOTA,DODGE,4.165830537061921
2021,MINNESOTA,FILLMORE,5.186967046756368
2020,MINNESOTA,FILLMORE,4.88723045933362
2019,MINNESOTA,FILLMORE,4.910091724476033
2018,MINNESOTA,FILLMORE,4.88723045933362
2017,MINNESOTA,FILLMORE,5.387638151895326
2016,MINNESOTA,FILLMORE,5.034558612473615
2015,MINNESOTA,FILLMORE,4.877069897048103
2014,MINNESOTA,FILLMORE,4.473187546198806
2013,MINNESOTA,FILLMORE,4.3665016422008796
2021,MINNESOTA,GOODHUE,5.098062126758094
2020,MINNESOTA,GOODHUE,5.029478331330856
2019,MINNESOTA,GOODHUE,4.930412849047066
2018,MINNESOTA,GOODHUE,4.889770599904999
2017,MINNESOTA,GOODHUE,5.362236746181534
2016,MINNESOTA,GOODHUE,4.894850881047757
2015,MINNESOTA,GOODHUE,5.1412445164715415
2014,MINNESOTA,GOODHUE,4.62305583991018
2013,MINNESOTA,GOODHUE,4.6103551370532845
2021,MINNESOTA,HOUSTON,5.131083954186025
2020,MINNESOTA,HOUSTON,4.7602234307646585
2019,MINNESOTA,HOUSTON,4.686559354194661
2018,MINNESOTA,HOUSTON,4.767843852478796
2017,MINNESOTA,HOUSTON,5.0193177690453386
2016,MINNESOTA,HOUSTON,4.831347366763277
2015,MINNESOTA,HOUSTON,4.7068804787656955
2014,MINNESOTA,HOUSTON,4.302998127916399
2013,MINNESOTA,HOUSTON,3.886415074210207
2020,MINNESOTA,MOWER,5.120923391900508
2019,MINNESOTA,MOWER,4.775464274192934
2018,MINNESOTA,MOWER,4.935493130189825
2017,MINNESOTA,MOWER,5.4409811038942895
2016,MINNESOTA,MOWER,5.021857909616718
2015,MINNESOTA,MOWER,5.0472593153305105
2014,MINNESOTA,MOWER,4.468107265056048
2013,MINNESOTA,MOWER,3.924517182780895
2021,MINNESOTA,OLMSTED,4.826267085620518
2020,MINNESOTA,OLMSTED,5.039638893616373
2019,MINNESOTA,OLMSTED,4.572253028482597
2018,MINNESOTA,OLMSTED,5.11584311075775
2017,MINNESOTA,OLMSTED,5.235229717612572
2016,MINNESOTA,OLMSTED,4.963434676474996
2015,MINNESOTA,OLMSTED,4.696719916480179
2014,MINNESOTA,OLMSTED,4.699260057051557
2013,MINNESOTA,OLMSTED,4.452866421627773
2021,MINNESOTA,WABASHA,5.273331826183261
2020,MINNESOTA,WABASHA,5.217448733612918
2019,MINNESOTA,WABASHA,4.701800197622936
2018,MINNESOTA,WABASHA,5.029478331330856
2017,MINNESOTA,WABASHA,5.334295199896363
2016,MINNESOTA,WABASHA,4.915172005618791
2015,MINNESOTA,WABASHA,4.7881649770498305
2014,MINNESOTA,WABASHA,4.5290706387691495
2013,MINNESOTA,WABASHA,4.422384734771223
2021,MINNESOTA,WINONA,5.2098283118987805
2020,MINNESOTA,WINONA,5.006617066188443
2019,MINNESOTA,WINONA,4.704340338194315
2018,MINNESOTA,WINONA,5.103142407900854
2017,MINNESOTA,WINONA,4.9659748170463756
2016,MINNESOTA,WINONA,5.062500158758787
2015,MINNESOTA,WINONA,4.737362165622246
2014,MINNESOTA,WINONA,4.4604868433419105
2013,MINNESOTA,WINONA,4.409684031914326
2021,MINNESOTA,OTHER COUNTIES,4.62559598048156
2020,MINNESOTA,OTHER COUNTIES,4.948193833046721
2019,MISSOURI,OTHER (COMBINED) COUNTIES,4.003261540493651
2018,MISSOURI,OTHER (COMBINED) COUNTIES,2.987205311941963
2016,MISSOURI,OTHER (COMBINED) COUNTIES,3.8559333873536565
2015,MISSOURI,OTHER (COMBINED) COUNTIES,3.921977042209516
2014,MISSOURI,OTHER (COMBINED) COUNTIES,4.62559598048156
